task_family,dataset,agent_model,method,ppo_used,cs,ca,metric,optimizer_name,metaprompt_style,num_fewshot,top_k,top_k_prompts,valset_size,num_iterations,total_iterations,epochs,train_size,batch_size,prompt_per_example,global_step,final_score,rollouts,rollouts_budget,test_size,input_tokens,output_tokens,real_cost_usd,estimated_cost_usd,runtime_mins,seed,project,run_name,run_id
MMLU,PROFESSIONAL_LAW,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,40.48239886760712,600.0,,1534.0,390000.0,,,,21.22,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,p8kw450l
MMLU,PROFESSIONAL_LAW,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,41.06909930706024,600.0,,1534.0,427650.0,,,,10.0,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,z9p51fgg
MMLU,PROFESSIONAL_LAW,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,4.0,4.0,59.0,38.13559412956238,960.0,,1534.0,587400.0,,,,12.0,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,5mlqjfeb
MMLU,PROFESSIONAL_LAW,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),True,0.1,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,40.48239886760712,600.0,,1534.0,390000.0,,,,21.12,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,02be9idn
MMLU,PROFESSIONAL_LAW,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,25.29335021972656,,,20.0,,,,,43.48,,mmlu,professional_lawmeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,3wa4b550
MMLU,PROFESSIONAL_MEDICINE,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,44.85294222831726,,,,,,,,8.77,42.0,mmlu,professional_medicinemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,l2cc7oqq
MMLU,PROFESSIONAL_MEDICINE,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,44.85294222831726,,,,,,,,8.77,42.0,mmlu,professional_medicinemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,pz2yaxg1
MMLU,PROFESSIONAL_MEDICINE,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,46.69117629528045,,,,,,,,5.23,42.0,mmlu,professional_medicinemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,2d9zscrw
MMLU,PROFESSIONAL_MEDICINE,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,43.01470518112182,,,20.0,,,,,12.48,,mmlu,professional_medicinemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,lo1z1b1i
MMLU,PROFESSIONAL_MEDICINE,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,44.85294222831726,600.0,,272.0,262200.0,,,,7.07,3.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,2my8raxg
MMLU,PROFESSIONAL_MEDICINE,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,45.95588147640228,600.0,,272.0,319950.0,,,,7.15,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,4x8r6b9n
MMLU,PROFESSIONAL_MEDICINE,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,51.47058963775635,600.0,,272.0,381300.0,,,,3.6,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,2vg0uwv3
MMLU,PROFESSIONAL_MEDICINE,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,4.0,4.0,59.0,45.95588147640228,960.0,,272.0,543840.0,,,,5.78,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,z0ulo9mz
MMLU,PROFESSIONAL_MEDICINE,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),True,0.1,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,45.5882340669632,600.0,,272.0,319950.0,,,,7.17,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,fvh5ydb0
MMLU,PROFESSIONAL_MEDICINE,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,25.735294818878167,,,20.0,,,,,9.45,,mmlu,professional_medicinemeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,u58pheyy
MMLU,PROFESSIONAL_PSYCHOLOGY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,53.92156839370728,,,,,,,,12.67,42.0,mmlu,professional_psychologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,zzp378wq
MMLU,PROFESSIONAL_PSYCHOLOGY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,53.92156839370728,,,,,,,,12.9,42.0,mmlu,professional_psychologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,h8pxvxna
MMLU,PROFESSIONAL_PSYCHOLOGY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,54.57516312599182,,,,,,,,7.32,42.0,mmlu,professional_psychologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,k9d011vo
MMLU,PROFESSIONAL_PSYCHOLOGY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,50.32680034637451,,,20.0,,,,,16.4,,mmlu,professional_psychologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,khu63n2f
MMLU,PROFESSIONAL_PSYCHOLOGY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,50.8169949054718,600.0,,612.0,329850.0,,,,8.07,3.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,qlszdzub
MMLU,PROFESSIONAL_PSYCHOLOGY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,48.03921580314636,600.0,,612.0,419400.0,,,,7.87,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,zfnakjfp
MMLU,PROFESSIONAL_PSYCHOLOGY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,50.8169949054718,600.0,,612.0,412500.0,,,,4.02,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,ntg66huc
MMLU,PROFESSIONAL_PSYCHOLOGY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,4.0,4.0,59.0,53.59477400779724,960.0,,612.0,575520.0,,,,5.75,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,a046d94p
MMLU,PROFESSIONAL_PSYCHOLOGY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),True,0.1,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,55.55555820465088,600.0,,612.0,419400.0,,,,7.85,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,2jwqsxb8
MMLU,PROFESSIONAL_PSYCHOLOGY,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,26.63398683071136,,,20.0,,,,,18.25,,mmlu,professional_psychologymeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,nggyftbb
MMLU,PUBLIC_RELATIONS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,66.36363863945007,,,,,,,,3.87,42.0,mmlu,public_relationsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,g69dg8eq
MMLU,PUBLIC_RELATIONS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,66.36363863945007,,,,,,,,4.03,42.0,mmlu,public_relationsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,osmhu3r5
MMLU,PUBLIC_RELATIONS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,63.63636255264282,,,,,,,,2.72,42.0,mmlu,public_relationsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,cg3b4ul3
MMLU,PUBLIC_RELATIONS,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,62.72727251052856,,,20.0,,,,,5.73,,mmlu,public_relationsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,mqj24dtr
MMLU,PUBLIC_RELATIONS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,66.36363863945007,600.0,,110.0,457950.0,,,,4.7,3.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,wkw1sozi
MMLU,PUBLIC_RELATIONS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,61.81818246841431,600.0,,110.0,461700.0,,,,4.4,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,o0tdk4uj
MMLU,PUBLIC_RELATIONS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,60.90909242630005,600.0,,110.0,197250.0,,,,2.55,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,g9r9hl2l
MMLU,PUBLIC_RELATIONS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,4.0,4.0,59.0,56.36363625526428,960.0,,110.0,559680.0,,,,4.25,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,dyc8pjw5
MMLU,PUBLIC_RELATIONS,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),True,0.1,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,61.81818246841431,600.0,,110.0,461700.0,,,,4.35,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,h5m0wflx
MMLU,PUBLIC_RELATIONS,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,33.63636434078216,,,20.0,,,,,4.98,,mmlu,public_relationsmeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,4l8pg5nn
MMLU,SECURITY_STUDIES,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,53.06122303009033,,,,,,,,7.45,42.0,mmlu,security_studiesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,tvfzbl3c
MMLU,SECURITY_STUDIES,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,53.06122303009033,,,,,,,,7.62,42.0,mmlu,security_studiesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ie0fhf79
MMLU,SECURITY_STUDIES,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,51.428574323654175,,,,,,,,4.52,42.0,mmlu,security_studiesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,2ixp22ug
MMLU,SECURITY_STUDIES,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,60.00000238418579,,,20.0,,,,,10.72,,mmlu,security_studiesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,nt7g0a5a
MMLU,SECURITY_STUDIES,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,46.93877696990967,600.0,,245.0,315450.0,,,,6.67,3.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,3i01wx3q
MMLU,SECURITY_STUDIES,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,53.46938967704773,600.0,,245.0,378000.0,,,,6.78,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,0dj84mr7
MMLU,SECURITY_STUDIES,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,54.28571701049805,600.0,,245.0,387750.0,,,,3.42,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,06v0qgdz
MMLU,SECURITY_STUDIES,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,4.0,4.0,59.0,57.55102038383484,960.0,,245.0,605880.0,,,,5.27,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,m0bihpcb
MMLU,SECURITY_STUDIES,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),True,0.1,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,53.46938967704773,600.0,,245.0,378000.0,,,,6.77,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,0k50hime
MMLU,SECURITY_STUDIES,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,26.122447848320007,,,20.0,,,,,8.77,,mmlu,security_studiesmeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,eooq08fw
MMLU,SOCIOLOGY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,70.14925479888916,,,,,,,,5.05,42.0,mmlu,sociologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,0m94ieog
MMLU,SOCIOLOGY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,70.14925479888916,,,,,,,,5.27,42.0,mmlu,sociologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,df3030k3
MMLU,SOCIOLOGY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,70.14925479888916,,,,,,,,3.5,42.0,mmlu,sociologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,2chma4me
MMLU,SOCIOLOGY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,63.18408250808716,,,20.0,,,,,7.37,,mmlu,sociologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,4dnyuvng
MMLU,SOCIOLOGY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,56.71641826629639,600.0,,201.0,341550.0,,,,5.22,3.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,r9bb3dyg
MMLU,SOCIOLOGY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,50.74626803398132,600.0,,201.0,269400.0,,,,5.08,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,4yrl485w
MMLU,SOCIOLOGY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,59.20398235321045,600.0,,201.0,401700.0,,,,2.82,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,x8vog3vl
MMLU,SOCIOLOGY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,4.0,4.0,59.0,45.27363181114197,960.0,,201.0,620640.0,,,,4.62,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,msgdq13r
MMLU,SOCIOLOGY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),True,0.1,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,50.74626803398132,600.0,,201.0,269400.0,,,,5.1,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,yqoya5eb
MMLU,SOCIOLOGY,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,28.855720162391663,,,20.0,,,,,7.4,,mmlu,sociologymeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,hml36hct
MMLU,US_FOREIGN_POLICY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,72.00000286102295,,,,,,,,3.67,42.0,mmlu,us_foreign_policymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,n2u70jcd
MMLU,US_FOREIGN_POLICY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,72.00000286102295,,,,,,,,3.72,42.0,mmlu,us_foreign_policymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ae5ugm8o
MMLU,US_FOREIGN_POLICY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,67.00000166893005,,,,,,,,2.62,42.0,mmlu,us_foreign_policymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,uk85plv6
MMLU,US_FOREIGN_POLICY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,75.99999904632568,,,20.0,,,,,5.57,,mmlu,us_foreign_policymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,nxuxwvb0
MMLU,US_FOREIGN_POLICY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,80.0000011920929,600.0,,100.0,355650.0,,,,4.4,3.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,iuxojig6
MMLU,US_FOREIGN_POLICY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,76.99999809265137,600.0,,100.0,337800.0,,,,4.58,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,uky9ql83
MMLU,US_FOREIGN_POLICY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,76.99999809265137,600.0,,100.0,385950.0,,,,2.62,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,uuiouyig
MMLU,US_FOREIGN_POLICY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,4.0,4.0,59.0,76.99999809265137,960.0,,100.0,458880.0,,,,4.3,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,hrpvaflk
MMLU,US_FOREIGN_POLICY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),True,0.1,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,76.99999809265137,600.0,,100.0,337800.0,,,,4.55,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,3wbx3fva
MMLU,US_FOREIGN_POLICY,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,23.00000041723251,,,20.0,,,,,4.63,,mmlu,us_foreign_policymeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,wd2cu1ea
MMLU,VIROLOGY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,48.19277226924896,,,,,,,,4.97,42.0,mmlu,virologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,vtv67zdl
MMLU,VIROLOGY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,48.19277226924896,,,,,,,,5.13,42.0,mmlu,virologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,kubva3cd
MMLU,VIROLOGY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,48.19277226924896,,,,,,,,3.33,42.0,mmlu,virologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,19e02f08
MMLU,VIROLOGY,google/gemma-1.1-7b-it,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,48.79518151283264,,,20.0,,,,,6.85,,mmlu,virologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,7ed7kuvb
MMLU,VIROLOGY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,49.39759075641632,600.0,,166.0,276150.0,,,,4.92,3.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5,nl8t83nw
MMLU,VIROLOGY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0),True,0.0,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,50.60241222381592,600.0,,166.0,402900.0,,,,5.07,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,5va7onvm
MMLU,VIROLOGY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,47.59036004543304,600.0,,166.0,353550.0,,,,2.72,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,5ckjflzo
MMLU,VIROLOGY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.05),True,0.05,3.0,,,,,1.0,,,,,30.0,5.0,4.0,4.0,59.0,46.98795080184936,960.0,,166.0,617280.0,,,,4.53,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5,9vi9sulb
MMLU,VIROLOGY,google/gemma-1.1-7b-it,StablePrompt-PPO(cs=0.1),True,0.1,10.0,,,,,1.0,,,,,30.0,5.0,5.0,4.0,29.0,50.60241222381592,600.0,,166.0,402900.0,,,,4.95,42.0,GFB_QA,gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5,xjsro70q
MMLU,VIROLOGY,jingyaogong/MiniMind2,AlgPrompt,False,,,,,,,1.0,,,,,30.0,,4.0,3.0,,27.71084308624267,,,20.0,,,,,6.42,,mmlu,virologymeta_changejingyaogong/MiniMind2_jingyaogong/MiniMind2,5lbwadsw
Math,AIME-2025,GPT-4.1-mini,Baseline,False,,,,Baseline,,,1.0,,,,,,,,,,40.0,,,150.0,1034.0,26955.0,0.9400440000000004,0.9400440000000004,3.4,0.0,GEPA,AIMEBench_CoT_Baseline_gpt-41-mini-openrouter_seed_0_final_eval,tyriox1b
Math,AIME-2025,GPT-4.1-mini,Baseline,False,,,,Baseline,,,1.0,,,,,,,,,,53.33,,,150.0,10663.0,144550.0,1.1411416,1.1411416,19.82,0.0,GEPA,AIMEBench_CoT_Baseline_gpt-41-mini-openrouter_seed_0_final_eval,avi2j253
Math,AIME-2025,GPT-4.1-mini,Baseline,False,,,,,,,1.0,,45.0,,,,,,,,49.33333333333333,,,150.0,,,,,25.88,,aime-math-baseline-litellm,baseline_litellm_gpt-4.1-mini,z2dtuuno
Math,AIME-2025,GPT-4.1-mini,Baseline,False,,,,,,,1.0,,,,,,,,,,47.33,,,150.0,,,,,23.08,,aime-math-baseline,baseline_gpt-4.1-mini,qbbkcjhf
Math,AIME-2025,GPT-4.1-mini,FSPO,False,,,,,,3.0,1.0,5.0,45.0,20.0,20.0,,,,,,52.0,4500.0,,150.0,,,,,234.58,,aime-math-dynamic-fewshot,dynamic_fewshot_gpt41mini_20iter_3shot,13xynbot
Math,AIME-2025,GPT-4.1-mini,FSPO,False,,,,,,3.0,1.0,1.0,45.0,20.0,20.0,,,,,,48.0,900.0,,150.0,,,,,105.97,,aime-math-dynamic-fewshot,origin_gpt_nobase_fixed15val_64t_20iter_3shot_top1,mwjwwnoh
Math,AIME-2025,GPT-4.1-mini,GEPA,False,,,,GEPA,,,1.0,,,,,,,,,,50.0,,,150.0,4900408.0,9591800.0,19.253224000000003,19.253224000000003,14.88,0.0,GEPA,AIMEBench_CoT_GEPA_gpt-41-mini-openrouter_seed_0_final_eval,1ksi41t3
Math,AIME-2025,GPT-4.1-mini,GEPA-MERGE,False,,,,GEPA-MERGE,,,1.0,,,,,,,,,,46.67,,,150.0,4578151.0,8685159.0,17.821237200000006,17.821237200000006,16.55,0.0,GEPA,AIMEBench_CoT_GEPA-MERGE_gpt-41-mini-openrouter_seed_0_final_eval,r62wx9kg
Math,AIME-2025,GPT-4.1-mini,GEPA-MERGE,False,,,,GEPA-MERGE,,,1.0,,,,,,,,,,50.0,,,150.0,4265374.0,9755130.0,19.221068799999983,19.221068799999983,14.12,0.0,GEPA,AIMEBench_CoT_GEPA-MERGE_gpt-41-mini-openrouter_seed_0_final_eval,odskvw73
Math,AIME-2025,GPT-4.1-mini,MIPROv2-Heavy,False,,,,MIPROv2-Heavy,,,1.0,,,,,,,,,,46.67,,,150.0,6456903.0,4445810.0,10.677099200000011,10.677099200000011,13.22,0.0,GEPA,AIMEBench_CoT_MIPROv2-Heavy_gpt-41-mini-openrouter_seed_0_final_eval,f50jd1w3
