run_id,project,run_name,dataset,seed,runtime_mins,top_k,agent_model,method,final_score,ppo_used,rollouts,rollouts_budget,cs,ca,metric,optimizer_name,optimization_surface,metaprompt_style,num_fewshot,batch_size,prompt_per_example,train_size,epochs,top_k_prompts,valset_size,num_iterations,global_step,total_iterations,test_size,input_tokens,output_tokens,real_cost_usd,estimated_cost_usd
6ayeiz9a,mmlu,high_school_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_PHYSICS,42.0,5.13,1.0,google/gemma-1.1-7b-it,AlgPrompt,31.125828623771667,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
nkjolpt4,mmlu,high_school_psychologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_PSYCHOLOGY,42.0,10.37,1.0,google/gemma-1.1-7b-it,AlgPrompt,72.47706651687622,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
5ogon63o,mmlu,high_school_statisticsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_STATISTICS,42.0,6.05,1.0,google/gemma-1.1-7b-it,AlgPrompt,37.5,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
2c8eozuo,mmlu,high_school_us_historymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_US_HISTORY,42.0,8.47,1.0,google/gemma-1.1-7b-it,AlgPrompt,67.64705777168274,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
yf5i9qrt,mmlu,high_school_world_historymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_WORLD_HISTORY,42.0,11.45,1.0,google/gemma-1.1-7b-it,AlgPrompt,74.2616057395935,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
rcrajve2,mmlu,human_agingmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HUMAN_AGING,42.0,5.17,1.0,google/gemma-1.1-7b-it,AlgPrompt,56.0538113117218,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
sronoml3,mmlu,human_sexualitymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HUMAN_SEXUALITY,42.0,3.82,1.0,google/gemma-1.1-7b-it,AlgPrompt,67.17557311058044,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
bzzbsusw,mmlu,international_lawmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,INTERNATIONAL_LAW,42.0,4.52,1.0,google/gemma-1.1-7b-it,AlgPrompt,67.76859760284424,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
bu2yh6e6,mmlu,jurisprudencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,JURISPRUDENCE,42.0,3.77,1.0,google/gemma-1.1-7b-it,AlgPrompt,54.62962985038757,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
cgmj0ovy,mmlu,logical_fallaciesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,LOGICAL_FALLACIES,42.0,4.65,1.0,google/gemma-1.1-7b-it,AlgPrompt,71.16564512252808,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
6c02h0hl,mmlu,machine_learningmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,MACHINE_LEARNING,42.0,3.92,1.0,google/gemma-1.1-7b-it,AlgPrompt,38.39285671710968,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
qxsahotq,mmlu,managementmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,MANAGEMENT,42.0,3.5,1.0,google/gemma-1.1-7b-it,AlgPrompt,72.81553149223328,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
e3caryeu,mmlu,marketingmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,MARKETING,42.0,5.57,1.0,google/gemma-1.1-7b-it,AlgPrompt,80.7692289352417,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
ohsudbzt,mmlu,medical_geneticsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,MEDICAL_GENETICS,42.0,3.65,1.0,google/gemma-1.1-7b-it,AlgPrompt,52.99999713897705,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
glvwvqqo,mmlu,miscellaneousmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,MISCELLANEOUS,42.0,12.93,1.0,google/gemma-1.1-7b-it,AlgPrompt,71.13665342330933,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
njl76qye,mmlu,moral_disputesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,MORAL_DISPUTES,42.0,7.52,1.0,google/gemma-1.1-7b-it,AlgPrompt,57.51445293426514,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
km3do40i,mmlu,moral_scenariosmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,MORAL_SCENARIOS,42.0,17.55,1.0,google/gemma-1.1-7b-it,AlgPrompt,27.0391047000885,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
ek8ro07p,mmlu,nutritionmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,NUTRITION,42.0,6.9,1.0,google/gemma-1.1-7b-it,AlgPrompt,62.745100259780884,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
3uyjbfdn,mmlu,philosophymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,PHILOSOPHY,42.0,7.02,1.0,google/gemma-1.1-7b-it,AlgPrompt,57.87781476974487,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
j8e9s55z,mmlu,prehistorymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,PREHISTORY,42.0,7.33,1.0,google/gemma-1.1-7b-it,AlgPrompt,55.86419701576233,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
24k8n30y,mmlu,professional_accountingmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,PROFESSIONAL_ACCOUNTING,42.0,7.4,1.0,google/gemma-1.1-7b-it,AlgPrompt,39.3617033958435,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
9xal8yfk,mmlu,professional_lawmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,PROFESSIONAL_LAW,42.0,45.35,1.0,google/gemma-1.1-7b-it,AlgPrompt,38.78748416900635,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
pz2yaxg1,mmlu,professional_medicinemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,PROFESSIONAL_MEDICINE,42.0,8.77,1.0,google/gemma-1.1-7b-it,AlgPrompt,44.85294222831726,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
h8pxvxna,mmlu,professional_psychologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,PROFESSIONAL_PSYCHOLOGY,42.0,12.9,1.0,google/gemma-1.1-7b-it,AlgPrompt,53.921568393707275,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
osmhu3r5,mmlu,public_relationsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,PUBLIC_RELATIONS,42.0,4.03,1.0,google/gemma-1.1-7b-it,AlgPrompt,66.36363863945007,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
ie0fhf79,mmlu,security_studiesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,SECURITY_STUDIES,42.0,7.62,1.0,google/gemma-1.1-7b-it,AlgPrompt,53.06122303009033,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
df3030k3,mmlu,sociologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,SOCIOLOGY,42.0,5.27,1.0,google/gemma-1.1-7b-it,AlgPrompt,70.14925479888916,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
ae5ugm8o,mmlu,us_foreign_policymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,US_FOREIGN_POLICY,42.0,3.72,1.0,google/gemma-1.1-7b-it,AlgPrompt,72.00000286102295,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
kubva3cd,mmlu,virologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,VIROLOGY,42.0,5.13,1.0,google/gemma-1.1-7b-it,AlgPrompt,48.19277226924896,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
3ae696kq,mmlu,world_religionsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,WORLD_RELIGIONS,42.0,4.43,1.0,google/gemma-1.1-7b-it,AlgPrompt,73.68420958518982,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
hho995yk,mmlu,abstract_algebrameta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ABSTRACT_ALGEBRA,42.0,5.32,1.0,google/gemma-1.1-7b-it,AlgPrompt,34.99999940395355,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
exr96f6h,mmlu,anatomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ANATOMY,42.0,2.9,1.0,google/gemma-1.1-7b-it,AlgPrompt,54.07407283782959,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
xh2xhkj4,mmlu,astronomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ASTRONOMY,42.0,3.05,1.0,google/gemma-1.1-7b-it,AlgPrompt,61.18420958518982,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
ljatv6s0,mmlu,business_ethicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,BUSINESS_ETHICS,42.0,2.62,1.0,google/gemma-1.1-7b-it,AlgPrompt,55.000001192092896,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
ui150pgf,mmlu,clinical_knowledgemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,CLINICAL_KNOWLEDGE,42.0,4.03,1.0,google/gemma-1.1-7b-it,AlgPrompt,56.98113441467285,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
vokpg9wh,mmlu,college_biologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,COLLEGE_BIOLOGY,42.0,3.02,1.0,google/gemma-1.1-7b-it,AlgPrompt,65.97222089767456,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
b428lmha,mmlu,college_chemistrymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,COLLEGE_CHEMISTRY,42.0,2.48,1.0,google/gemma-1.1-7b-it,AlgPrompt,41.99999868869781,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
fgpjzkr8,mmlu,college_computer_sciencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,COLLEGE_COMPUTER_SCIENCE,42.0,2.78,1.0,google/gemma-1.1-7b-it,AlgPrompt,38.99999856948852,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
tdebr732,mmlu,college_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,COLLEGE_MATHEMATICS,42.0,2.68,1.0,google/gemma-1.1-7b-it,AlgPrompt,37.00000047683716,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
sai2xt5c,mmlu,college_medicinemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,COLLEGE_MEDICINE,42.0,3.75,1.0,google/gemma-1.1-7b-it,AlgPrompt,52.02311873435974,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
6oeaxn2n,mmlu,college_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,COLLEGE_PHYSICS,42.0,2.68,1.0,google/gemma-1.1-7b-it,AlgPrompt,34.3137264251709,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
l7krk4lr,mmlu,computer_securitymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,COMPUTER_SECURITY,42.0,2.77,1.0,google/gemma-1.1-7b-it,AlgPrompt,62.99999952316284,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
tlogrbhf,mmlu,conceptual_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,CONCEPTUAL_PHYSICS,42.0,3.65,1.0,google/gemma-1.1-7b-it,AlgPrompt,48.510637879371636,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
uwnwhtas,mmlu,econometricsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ECONOMETRICS,42.0,2.8,1.0,google/gemma-1.1-7b-it,AlgPrompt,27.192983031272888,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
ttbc3oaa,mmlu,electrical_engineeringmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ELECTRICAL_ENGINEERING,42.0,2.88,1.0,google/gemma-1.1-7b-it,AlgPrompt,48.96551668643951,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
y5ukq80l,mmlu,elementary_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,ELEMENTARY_MATHEMATICS,42.0,5.0,1.0,google/gemma-1.1-7b-it,AlgPrompt,39.947089552879326,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
44fp4fup,mmlu,formal_logicmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,FORMAL_LOGIC,42.0,3.03,1.0,google/gemma-1.1-7b-it,AlgPrompt,33.33333432674408,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
rplms2sg,mmlu,global_factsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,GLOBAL_FACTS,42.0,2.58,1.0,google/gemma-1.1-7b-it,AlgPrompt,38.99999856948852,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
xbzpfwao,mmlu,high_school_biologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_BIOLOGY,42.0,4.32,1.0,google/gemma-1.1-7b-it,AlgPrompt,72.5806474685669,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
aqlysomr,mmlu,high_school_chemistrymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_CHEMISTRY,42.0,3.75,1.0,google/gemma-1.1-7b-it,AlgPrompt,48.76847267150879,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
n8bh9eoo,mmlu,high_school_computer_sciencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_COMPUTER_SCIENCE,42.0,2.75,1.0,google/gemma-1.1-7b-it,AlgPrompt,56.99999928474426,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
gv7f159p,mmlu,high_school_european_historymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_EUROPEAN_HISTORY,42.0,4.67,1.0,google/gemma-1.1-7b-it,AlgPrompt,64.242422580719,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
n85dby9z,mmlu,high_school_geographymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_GEOGRAPHY,42.0,3.32,1.0,google/gemma-1.1-7b-it,AlgPrompt,66.16161465644836,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
js0xq5m8,mmlu,high_school_government_and_politicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_GOVERNMENT_AND_POLITICS,42.0,3.52,1.0,google/gemma-1.1-7b-it,AlgPrompt,77.2020697593689,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
g99kvafr,mmlu,high_school_macroeconomicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_MACROECONOMICS,42.0,5.02,1.0,google/gemma-1.1-7b-it,AlgPrompt,54.35897707939148,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
bd4i3pav,mmlu,high_school_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_MATHEMATICS,42.0,4.18,1.0,google/gemma-1.1-7b-it,AlgPrompt,30.7407408952713,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
xoue7p0s,mmlu,high_school_microeconomicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_MICROECONOMICS,42.0,3.77,1.0,google/gemma-1.1-7b-it,AlgPrompt,60.5042040348053,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
lido8glg,mmlu,high_school_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_PHYSICS,42.0,3.27,1.0,google/gemma-1.1-7b-it,AlgPrompt,33.112582564353936,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
9sf06ymq,mmlu,high_school_psychologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_PSYCHOLOGY,42.0,6.4,1.0,google/gemma-1.1-7b-it,AlgPrompt,73.94495606422424,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
sc83vm5z,mmlu,high_school_statisticsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_STATISTICS,42.0,3.83,1.0,google/gemma-1.1-7b-it,AlgPrompt,37.96296417713166,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
q6zh5t6a,mmlu,high_school_us_historymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_US_HISTORY,42.0,4.78,1.0,google/gemma-1.1-7b-it,AlgPrompt,67.15686321258545,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
h3rozwrx,mmlu,high_school_world_historymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HIGH_SCHOOL_WORLD_HISTORY,42.0,6.33,1.0,google/gemma-1.1-7b-it,AlgPrompt,74.6835470199585,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
rk41n4a7,mmlu,human_agingmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HUMAN_AGING,42.0,3.47,1.0,google/gemma-1.1-7b-it,AlgPrompt,53.811657428741455,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
cp96k24t,mmlu,human_sexualitymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,HUMAN_SEXUALITY,42.0,2.7,1.0,google/gemma-1.1-7b-it,AlgPrompt,66.41221642494202,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
92powlid,mmlu,international_lawmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,INTERNATIONAL_LAW,42.0,2.85,1.0,google/gemma-1.1-7b-it,AlgPrompt,63.63636255264282,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
itrn633p,mmlu,jurisprudencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,JURISPRUDENCE,42.0,2.75,1.0,google/gemma-1.1-7b-it,AlgPrompt,57.40740895271301,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
j8m5jz30,mmlu,logical_fallaciesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,LOGICAL_FALLACIES,42.0,3.13,1.0,google/gemma-1.1-7b-it,AlgPrompt,65.0306761264801,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
ss9wdim0,mmlu,machine_learningmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,MACHINE_LEARNING,42.0,2.75,1.0,google/gemma-1.1-7b-it,AlgPrompt,35.71428656578064,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
iv6tt55r,mmlu,managementmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,MANAGEMENT,42.0,2.57,1.0,google/gemma-1.1-7b-it,AlgPrompt,71.84466123580933,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
zvbm3exx,mmlu,marketingmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,MARKETING,42.0,3.67,1.0,google/gemma-1.1-7b-it,AlgPrompt,80.7692289352417,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
kgk5nh8g,mmlu,medical_geneticsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,MEDICAL_GENETICS,42.0,2.6,1.0,google/gemma-1.1-7b-it,AlgPrompt,54.00000214576721,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
v5640smi,mmlu,miscellaneousmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,MISCELLANEOUS,42.0,7.73,1.0,google/gemma-1.1-7b-it,AlgPrompt,73.3077883720398,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
ydrypu89,mmlu,moral_disputesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,MORAL_DISPUTES,42.0,4.65,1.0,google/gemma-1.1-7b-it,AlgPrompt,55.202311277389526,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
u083i9q2,mmlu,moral_scenariosmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,MORAL_SCENARIOS,42.0,9.55,1.0,google/gemma-1.1-7b-it,AlgPrompt,30.614525079727166,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
0a0p11io,mmlu,nutritionmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,NUTRITION,42.0,4.3,1.0,google/gemma-1.1-7b-it,AlgPrompt,64.37908411026001,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
2gmi2lwz,mmlu,philosophymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,PHILOSOPHY,42.0,4.3,1.0,google/gemma-1.1-7b-it,AlgPrompt,55.94855546951294,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
ndqoel4r,mmlu,prehistorymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,PREHISTORY,42.0,4.32,1.0,google/gemma-1.1-7b-it,AlgPrompt,60.18518805503845,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
7ldqkha7,mmlu,professional_accountingmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,PROFESSIONAL_ACCOUNTING,42.0,4.43,1.0,google/gemma-1.1-7b-it,AlgPrompt,40.07092118263244,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
v0c8znj8,mmlu,professional_lawmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,PROFESSIONAL_LAW,42.0,23.18,1.0,google/gemma-1.1-7b-it,AlgPrompt,40.22164344787597,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
2d9zscrw,mmlu,professional_medicinemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,PROFESSIONAL_MEDICINE,42.0,5.23,1.0,google/gemma-1.1-7b-it,AlgPrompt,46.69117629528045,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
k9d011vo,mmlu,professional_psychologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,PROFESSIONAL_PSYCHOLOGY,42.0,7.32,1.0,google/gemma-1.1-7b-it,AlgPrompt,54.57516312599182,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
cg3b4ul3,mmlu,public_relationsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,PUBLIC_RELATIONS,42.0,2.72,1.0,google/gemma-1.1-7b-it,AlgPrompt,63.63636255264282,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
2ixp22ug,mmlu,security_studiesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,SECURITY_STUDIES,42.0,4.52,1.0,google/gemma-1.1-7b-it,AlgPrompt,51.428574323654175,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
2chma4me,mmlu,sociologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,SOCIOLOGY,42.0,3.5,1.0,google/gemma-1.1-7b-it,AlgPrompt,70.14925479888916,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
uk85plv6,mmlu,us_foreign_policymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,US_FOREIGN_POLICY,42.0,2.62,1.0,google/gemma-1.1-7b-it,AlgPrompt,67.00000166893005,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
19e02f08,mmlu,virologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,VIROLOGY,42.0,3.33,1.0,google/gemma-1.1-7b-it,AlgPrompt,48.19277226924896,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
bmfxjam4,mmlu,world_religionsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it,WORLD_RELIGIONS,42.0,3.03,1.0,google/gemma-1.1-7b-it,AlgPrompt,73.0994164943695,False,,,,,,,,,,4.0,3.0,,30.0,,,,,,,,,,
kb0nqd5j,algprompt_classification_snli,classification_snli_google/gemma-3-1b-it_google/gemma-3-1b-it,SNLI,,31.42,1.0,google/gemma-3-1b-it,AlgPrompt,43.2635635137558,False,,,,,,,,,,4.0,4.0,,100.0,,,,,,20.0,,,,
nieldgfc,algprompt_classification_snli,classification_snli_jingyaogong/MiniMind2_google/gemma-3-1b-it,SNLI,,24.02,1.0,jingyaogong/MiniMind2,AlgPrompt,44.66571807861328,False,,,,,,,,,,4.0,4.0,,100.0,,,,,,20.0,,,,
w490ymcb,algprompt_classification_snli,classification_snli_jingyaogong/MiniMind2_jingyaogong/MiniMind2,SNLI,,50.37,1.0,jingyaogong/MiniMind2,AlgPrompt,33.82442593574524,False,,,,,,,,,,16.0,4.0,,100.0,,,,,,20.0,,,,
hsoyt4p8,algprompt_classification_snli,classification_snli_jingyaogong/MiniMind2_jingyaogong/MiniMind2,SNLI,,57.92,1.0,jingyaogong/MiniMind2,AlgPrompt,33.82442593574524,False,,,,,,,,,,16.0,4.0,,100.0,,,,,,20.0,,,,
kxfci9dj,algprompt_classification_snli,classification_snli_google/gemma-3-1b-it_FacebookAI/xlm-roberta-large,SNLI,,30.53,1.0,google/gemma-3-1b-it,Unknown,33.93619060516357,True,,,0.1,10.0,,,,,,16.0,,,100.0,,,,,,9842.0,0.0,,,
kcxji83o,algprompt_classification_snli,classification_snli_google/gemma-3-1b-it_google/gemma-3-1b-it,SNLI,,40.53,1.0,google/gemma-3-1b-it,Unknown,60.00812649726868,True,,,0.1,10.0,,,,,,16.0,,,100.0,,,,,,9842.0,0.0,,,
